shares,kw_max_avg,kw_avg_avg,LDA_03,weekday_is_friday,n_tokens_content,avg_negative_polarity,global_subjectivity,weekday_is_wednesday,rate_positive_words,data_channel_is_bus,weekday_is_saturday,kw_max_min,LDA_00,data_channel_is_world,min_negative_polarity,weekday_is_thursday,max_negative_polarity,weekday_is_monday,num_imgs,global_sentiment_polarity,weekday_is_sunday,num_hrefs,timedelta,average_token_length,abs_title_subjectivity,n_non_stop_unique_tokens,avg_positive_polarity,global_rate_positive_words,LDA_04,num_videos,num_keywords,min_positive_polarity,kw_min_min,kw_avg_min,kw_min_avg,abs_title_sentiment_polarity,global_rate_negative_words,LDA_01,title_subjectivity,n_unique_tokens,is_weekend,max_positive_polarity,rate_negative_words
8100,10553.875,4234.38940091,0.910014954298,0.0,249.0,-0.243650793651,0.486952861953,0.0,0.416666666667,0.0,0.0,651.0,0.0222237045553,0.0,-0.6,1.0,-0.05,0.0,22.0,-0.00854377104377,0.0,26.0,462.0,5.18473895582,0.211111111111,0.572222219043,0.320606060606,0.0200803212851,0.0222376624453,1.0,9.0,0.1,4.0,184.875,0.0,0.155555555556,0.0281124497992,0.023300560171,0.288888888889,0.523404253092,0.0,0.7,0.583333333333
1100,3577.96906326,2693.80977327,0.0500902608039,0.0,878.0,-0.311111111111,0.419318181818,0.0,0.594594594595,0.0,0.0,326.0,0.0500432236364,1.0,-1.0,1.0,-0.075,0.0,22.0,0.0450345849802,0.0,3.0,301.0,4.84510250569,0.275,0.540145984416,0.310829889807,0.0250569476082,0.0500523844028,1.0,4.0,0.05,-1.0,91.5,2178.74407431,0.2,0.0170842824601,0.050000054143,0.225,0.406504064569,0.0,0.6,0.405405405405
1900,4432.859375,2202.39244743,0.0503487311596,0.0,238.0,-0.124255952381,0.449404761905,0.0,0.714285714286,0.0,0.0,690.0,0.491867156201,0.0,-0.1875,0.0,-0.0714285714286,0.0,1.0,0.190773809524,0.0,7.0,716.0,5.18487394958,0.125,0.670886071703,0.393095238095,0.0420168067227,0.0500023207138,0.0,4.0,0.166666666667,217.0,443.333333333,0.0,0.45,0.0168067226891,0.0500804421715,0.625,0.595744678316,0.0,0.6,0.285714285714
882,3430.11292564,2490.44906978,0.0286022531248,0.0,364.0,-0.25119047619,0.528661616162,0.0,0.5625,0.0,0.0,2800.0,0.0287344022141,0.0,-0.6,0.0,-0.05,0.0,1.0,0.0949179292929,0.0,9.0,625.0,4.75274725275,0.4,0.714285710994,0.448484848485,0.0247252747253,0.885474134067,0.0,7.0,0.136363636364,4.0,754.166666667,0.0,0.6,0.0192307692308,0.0285857587082,0.9,0.567867034438,0.0,0.8,0.4375
618,5774.73090723,2539.82298972,0.120004151447,0.0,386.0,-0.2625,0.424078341014,1.0,0.75,0.0,0.0,301.0,0.020000250254,1.0,-0.5,0.0,-0.125,0.0,1.0,0.0820852534562,0.0,8.0,148.0,4.86269430052,0.5,0.727272724124,0.43380952381,0.0388601036269,0.0200010112819,0.0,10.0,0.05,-1.0,83.9,1329.56774194,0.0,0.0129533678756,0.0200013460352,0.0,0.576819405453,0.0,1.0,0.25
2200,3700.0,2998.98189605,0.0333337596816,1.0,960.0,-0.265627917834,0.460763215074,0.0,0.746268656716,0.0,0.0,3700.0,0.0337899480989,0.0,-0.8,0.0,-0.0714285714286,0.0,5.0,0.126910940273,0.0,12.0,237.0,4.52291666667,0.229166666667,0.53714285612,0.313138528139,0.0520833333333,0.698480531257,0.0,6.0,0.0333333333333,-1.0,823.833333333,1922.12121212,0.145833333333,0.0177083333333,0.0333347659578,0.270833333333,0.369905955726,0.0,0.6,0.253731343284
1100,3256.26171384,2309.50309734,0.0201220775821,0.0,153.0,-0.1,0.416221033868,0.0,0.928571428571,0.0,0.0,742.0,0.135818530592,0.0,-0.1,0.0,-0.1,0.0,0.0,0.182820855615,0.0,11.0,485.0,4.54901960784,0.2625,0.835051537783,0.274970862471,0.0849673202614,0.803847585392,0.0,10.0,0.0625,4.0,192.1,1008.53642384,0.0625,0.00653594771242,0.0200849851619,0.2375,0.715231783343,0.0,0.8,0.0714285714286
2600,4023.56711111,3460.64209628,0.131535741382,0.0,516.0,-0.232638888889,0.49751984127,0.0,0.642857142857,0.0,0.0,645.0,0.0223541679732,0.0,-0.6,0.0,-0.155555555556,1.0,1.0,0.143069083694,0.0,6.0,500.0,4.29263565891,0.5,0.673835123033,0.478968253968,0.0348837209302,0.801282093939,0.0,9.0,0.166666666667,4.0,226.444444444,2711.26623757,0.0,0.0193798449612,0.0222394065418,0.0,0.471844659278,0.0,1.0,0.357142857143
2500,4040.49865229,2237.9324122,0.033849493662,0.0,305.0,-0.130555555556,0.461353797717,0.0,0.823529411765,0.0,0.0,536.0,0.468566426669,0.0,-0.166666666667,1.0,-0.1,0.0,1.0,0.189698937426,0.0,6.0,658.0,5.01967213115,0.0,0.718085102563,0.301074520717,0.0459016393443,0.0334604359617,0.0,6.0,0.0333333333333,217.0,366.6,0.0,0.375,0.00983606557377,0.430646190828,0.5,0.57823129055,0.0,0.5,0.176470588235
842,6963.95429169,4718.44144746,0.646989299172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,0.0250422224227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.5,0.0,0.0,0.0,0.0250124968458,2.0,8.0,0.0,-1.0,89.82375,3396.69180922,1.0,0.0,0.277927031118,1.0,0.0,0.0,0.0,0.0
981,6979.04654511,3257.59668395,0.884200094383,0.0,184.0,-0.258333333333,0.392222222222,0.0,0.636363636364,0.0,0.0,1100.0,0.0285791422444,0.0,-0.666666666667,0.0,-0.0833333333333,1.0,9.0,0.126666666667,0.0,1.0,24.0,4.46195652174,0.4,0.660550452656,0.419047619048,0.0380434782609,0.0300568677315,0.0,7.0,0.1,-1.0,219.2,0.0,0.0,0.0217391304348,0.0285877933433,0.1,0.564245806904,0.0,0.8,0.363636363636
1300,3395.45419908,2411.79615351,0.0333383634055,1.0,373.0,-0.308333333333,0.37592226614,0.0,0.833333333333,0.0,0.0,416.0,0.0333541472571,0.0,-0.7,0.0,-0.1,0.0,1.0,0.157872200264,0.0,4.0,615.0,4.43967828418,0.5,0.663461535272,0.303737373737,0.0402144772118,0.866621593341,0.0,6.0,0.0333333333333,4.0,264.4,0.0,0.0,0.00804289544236,0.0333423547297,0.0,0.499999998656,0.0,0.7,0.166666666667
1000,3264.35624235,2200.69775761,0.0333689911648,0.0,434.0,-0.165432098765,0.367443783069,1.0,0.5,0.0,0.0,1100.0,0.0333336528169,1.0,-0.25,0.0,-0.1,0.0,1.0,0.0698082010582,0.0,19.0,463.0,4.97695852535,0.5,0.670454542915,0.351587301587,0.0207373271889,0.0333347719147,0.0,6.0,0.1,4.0,231.5,1204.48148148,0.0,0.0207373271889,0.033333506357,0.0,0.517647057606,0.0,0.5,0.5
1200,3539.03587851,2817.32910996,0.0339922072676,0.0,814.0,-0.291782407407,0.448308561809,0.0,0.727272727273,0.0,0.0,732.0,0.0333365457591,0.0,-1.0,1.0,-0.05,0.0,16.0,0.1611497114,0.0,10.0,189.0,4.76904176904,0.5,0.539840636375,0.384369250541,0.039312039312,0.0333334800261,0.0,6.0,0.05,-1.0,174.5,2333.14285714,0.0,0.014742014742,0.297709909867,0.0,0.426966291602,0.0,1.0,0.272727272727
1000,4728.57142857,3288.97410411,0.899036929227,1.0,443.0,-0.240833333333,0.448559859681,0.0,0.782608695652,0.0,0.0,1100.0,0.0250185376577,0.0,-0.5,0.0,-0.05,0.0,1.0,0.122284296164,0.0,8.0,419.0,4.48306997743,0.1,0.766798415942,0.302800625301,0.0406320541761,0.0250056833354,0.0,8.0,0.1,4.0,308.875,1516.72727273,0.4,0.0112866817156,0.0259382458937,0.4,0.568493149387,0.0,0.75,0.217391304348
8800,7567.89390244,4383.73788829,0.88482477366,0.0,104.0,-0.125,0.551239669421,0.0,0.8,0.0,0.0,330.0,0.0292891321856,0.0,-0.2,0.0,-0.05,0.0,0.0,0.181129476584,0.0,5.0,135.0,4.01923076923,0.227272727273,0.849056587754,0.280303030303,0.0769230769231,0.0285721868114,20.0,7.0,0.1,-1.0,126.333333333,0.0,0.318181818182,0.0192307692308,0.028584138545,0.727272727273,0.773809514598,0.0,0.5,0.2
698,4817.4137931,3830.96108903,0.0335234994729,0.0,638.0,-0.235714285714,0.469878025538,0.0,0.702127659574,0.0,0.0,610.0,0.0338427730107,0.0,-0.7,0.0,-0.125,1.0,1.0,0.193117495712,0.0,9.0,423.0,4.70846394984,0.5,0.662234040792,0.435915977961,0.051724137931,0.865864424743,0.0,6.0,0.0333333333333,4.0,196.0,3291.14498961,0.0,0.0219435736677,0.0333730861286,0.0,0.485714284943,0.0,1.0,0.297872340426
1300,3303.17539432,2948.33581359,0.0335710481605,0.0,404.0,-0.125,0.509701857283,0.0,0.923076923077,0.0,0.0,206.0,0.20545238696,0.0,-0.125,0.0,-0.125,1.0,1.0,0.245356793744,0.0,5.0,549.0,4.4900990099,0.5,0.651260501465,0.327335858586,0.0594059405941,0.693967993959,0.0,6.0,0.1,4.0,82.1666666667,2692.37006701,0.0,0.0049504950495,0.0334431177538,0.0,0.496277914401,0.0,0.6,0.0769230769231
1200,4454.899106,3530.90973323,0.0250271191544,0.0,1076.0,-0.226150793651,0.482135874878,0.0,0.722222222222,0.0,0.0,2900.0,0.273269708034,0.0,-0.6,0.0,-0.05,0.0,2.0,0.221546397151,1.0,11.0,228.0,4.43587360595,0.5,0.651239668345,0.455208680209,0.0362453531599,0.651670758308,0.0,8.0,0.05,-1.0,532.125,2900.0,0.0,0.0139405204461,0.0250031216967,0.0,0.440375586441,1.0,1.0,0.277777777778
1400,6131.95294118,3545.03969402,0.020066591826,0.0,430.0,-0.147916666667,0.416456582633,1.0,0.818181818182,0.0,0.0,473.0,0.238450456635,1.0,-0.2,0.0,-0.1,0.0,2.0,0.199614845938,0.0,8.0,225.0,5.00465116279,0.333333333333,0.718631175975,0.42380952381,0.0418604651163,0.365789087859,0.0,10.0,0.15,-1.0,126.777777778,0.0,0.166666666667,0.0093023255814,0.0202502238886,0.166666666667,0.560570069927,0.0,0.7,0.181818181818
2400,8462.0,3327.20201297,0.0250002148458,0.0,315.0,-0.21875,0.506766191325,0.0,0.857142857143,0.0,0.0,594.0,0.0250292936577,0.0,-0.3125,0.0,-0.125,0.0,1.0,0.17185828877,1.0,7.0,501.0,4.51428571429,0.0454545454545,0.692737426298,0.309924242424,0.0380952380952,0.899964093827,0.0,8.0,0.136363636364,4.0,207.5,1855.77777778,0.136363636364,0.00634920634921,0.0250007483126,0.454545454545,0.581632651083,1.0,0.5,0.142857142857
2500,5406.25,3439.61187305,0.0204279237312,0.0,2392.0,-0.218696581197,0.460704381477,0.0,0.848837209302,0.0,0.0,768.0,0.0940800320136,0.0,-0.5,0.0,-0.025,1.0,28.0,0.202266725699,0.0,50.0,178.0,4.48327759197,0.5,0.380780346546,0.376775781296,0.0305183946488,0.594138640554,0.0,10.0,0.0333333333333,-1.0,285.0,1976.25,0.0,0.0054347826087,0.0200183290811,0.0,0.260554370891,0.0,1.0,0.151162790698
2300,4754.92405063,2588.30526375,0.0200105097384,1.0,684.0,-0.221614583333,0.437947931698,0.0,0.609756097561,0.0,0.0,546.0,0.322250337128,1.0,-0.666666666667,0.0,-0.1,0.0,1.0,0.110538920956,0.0,10.0,412.0,4.95175438596,0.4,0.667452828614,0.448597402597,0.0365497076023,0.114664663362,0.0,10.0,0.1,4.0,253.777777778,0.0,0.3,0.0233918128655,0.0200056241101,0.1,0.514032495548,0.0,1.0,0.390243902439
1100,4641.02654867,2289.69607781,0.0250854476562,0.0,207.0,-0.25,0.32104259377,0.0,0.857142857143,1.0,0.0,816.0,0.703416465802,0.0,-0.25,0.0,-0.25,0.0,0.0,0.187396694215,1.0,7.0,683.0,4.82125603865,0.5,0.823529405709,0.426893939394,0.0289855072464,0.221344066282,0.0,8.0,0.136363636364,217.0,407.0,0.0,0.0,0.0048309178744,0.0251237865248,0.0,0.694174753912,1.0,0.8,0.142857142857
1300,5600.0,2851.16943814,0.022224391457,0.0,194.0,-0.180555555556,0.528754578755,0.0,0.7,0.0,0.0,1400.0,0.0229503683758,0.0,-0.25,0.0,-0.125,1.0,1.0,0.204487179487,0.0,3.0,647.0,4.54639175258,0.5,0.701754379809,0.457142857143,0.0360824742268,0.910346604377,0.0,9.0,0.35,217.0,605.875,0.0,0.0,0.0154639175258,0.0222274100133,0.0,0.565445023218,0.0,0.5,0.3
985,8514.86450961,4701.74263881,0.569235033768,0.0,132.0,-0.5125,0.666666666667,0.0,0.8,0.0,0.0,751.0,0.0250009283255,0.0,-0.625,0.0,-0.4,0.0,13.0,0.337083333333,0.0,14.0,289.0,5.24242424242,0.5,0.739130426749,0.449479166667,0.0606060606061,0.0250001461089,0.0,8.0,0.0625,-1.0,277.375,1266.33333333,0.0,0.0151515151515,0.355733780265,0.0,0.723076917515,0.0,1.0,0.2
9700,3804.49444444,2230.98518782,0.709066234635,0.0,588.0,-0.485,0.481510416667,0.0,0.423076923077,0.0,0.0,1200.0,0.230471180411,0.0,-1.0,0.0,-0.125,1.0,5.0,-0.197900390625,0.0,25.0,696.0,4.79421768707,0.5,0.542199487104,0.209090909091,0.0187074829932,0.0200005292488,1.0,10.0,0.1,217.0,575.5,804.0,0.0,0.0255102040816,0.0203986783607,0.0,0.478339349317,0.0,0.5,0.576923076923
2200,5191.66666667,3106.69187841,0.033334485922,0.0,814.0,-0.266666666667,0.47094997595,0.0,0.872340425532,1.0,0.0,1300.0,0.866591162118,0.0,-0.8,1.0,-0.05,0.0,1.0,0.205825928458,0.0,6.0,56.0,4.74692874693,0.333333333333,0.646396394941,0.373953120051,0.0503685503686,0.0334040413931,0.0,6.0,0.1,-1.0,259.2,0.0,0.125,0.00737100737101,0.0333354735935,0.166666666667,0.442118226057,0.0,1.0,0.127659574468
1200,3591.29752805,3591.29752805,0.2,0.0,248.0,-0.166666666667,0.345138888889,0.0,0.625,0.0,0.0,0.0,0.2,0.0,-0.166666666667,0.0,-0.166666666667,0.0,1.0,0.148611111111,0.0,4.0,240.0,4.41935483871,0.5,0.78082191246,0.53,0.0201612903226,0.2,1.0,1.0,0.25,-1.0,-1.0,3591.29752805,0.0,0.0120967741935,0.2,0.0,0.606837604244,0.0,0.8,0.375
1700,3484.22471378,2755.41733964,0.0666671369763,0.0,825.0,-0.352777777778,0.468819143819,0.0,0.681818181818,1.0,0.0,629.0,0.731392817419,0.0,-0.666666666667,0.0,-0.125,1.0,2.0,0.0899281505532,0.0,6.0,115.0,4.43515151515,0.3,0.621181261464,0.361152597403,0.0363636363636,0.0686035983211,0.0,3.0,0.0625,-1.0,209.0,1585.8,0.1,0.0169696969697,0.0666688164893,0.2,0.466666666091,0.0,1.0,0.318181818182
1500,3291.14498961,2414.67954851,0.02500086228,0.0,377.0,-0.15625,0.537803030303,0.0,0.913043478261,1.0,0.0,832.0,0.594673047566,0.0,-0.1875,0.0,-0.125,1.0,1.0,0.247840909091,0.0,6.0,423.0,4.77188328912,0.5,0.700483088403,0.368939393939,0.0557029177719,0.208214620418,0.0,8.0,0.1,4.0,284.875,1177.93333333,0.0,0.0053050397878,0.0250023118261,0.0,0.513513512126,0.0,0.6,0.0869565217391
6200,4267.68493151,3320.09335528,0.0286562757189,0.0,168.0,-0.333333333333,0.404743083004,1.0,0.888888888889,1.0,0.0,990.0,0.736091686541,0.0,-0.5,0.0,-0.166666666667,0.0,1.0,0.133596837945,0.0,7.0,484.0,5.16071428571,0.0222222222222,0.78703702975,0.233712121212,0.0952380952381,0.0285864734786,0.0,7.0,0.0333333333333,4.0,315.857142857,2620.31578947,0.177777777778,0.0119047619048,0.0287503766996,0.522222222222,0.678787874674,0.0,0.7,0.111111111111
1200,2905.4965035,2340.19246706,0.146452171835,0.0,1065.0,-0.222584541063,0.406788606789,0.0,0.693333333333,0.0,0.0,689.0,0.025362059299,0.0,-0.666666666667,0.0,-0.05,0.0,20.0,0.104397871898,0.0,6.0,702.0,4.39436619718,0.2,0.603503183752,0.35548513986,0.0488262910798,0.777732791893,1.0,8.0,0.0333333333333,217.0,383.875,1649.72413793,0.5,0.0215962441315,0.0253753375614,0.3,0.429650613381,0.0,1.0,0.306666666667
1100,5562.40316206,2836.02132355,0.0228994322128,0.0,373.0,-0.349074074074,0.555459770115,1.0,0.64,0.0,0.0,528.0,0.799110549557,0.0,-0.8,0.0,-0.05,0.0,1.0,0.157183908046,0.0,4.0,386.0,4.50670241287,0.5,0.749999996528,0.472395833333,0.0428954423592,0.0225043801753,1.0,9.0,0.1,-1.0,282.5,0.0,0.0,0.0241286863271,0.133262269497,0.0,0.560109288087,0.0,1.0,0.36
2200,3566.29788618,2951.84839699,0.0400000754677,0.0,171.0,0.0,0.466612554113,0.0,1.0,0.0,0.0,309.0,0.040073246426,0.0,0.0,1.0,0.0,0.0,0.0,0.224567099567,0.0,6.0,203.0,4.76608187135,0.0454545454545,0.801980190079,0.299422799423,0.0526315789474,0.83991085557,0.0,5.0,0.1,-1.0,109.0,2345.29880478,0.136363636364,0.0,0.0400011648483,0.454545454545,0.666666662698,0.0,0.5,0.0
9400,3569.21778679,2807.85960723,0.0408161625204,0.0,139.0,-0.5,0.486458333333,0.0,0.5,0.0,0.0,457.0,0.0400042856283,0.0,-0.7,0.0,-0.4,1.0,0.0,-0.01875,0.0,2.0,206.0,4.51798561151,0.5,0.805194794738,0.45,0.0215827338129,0.0400000640601,1.0,5.0,0.25,-1.0,146.2,2048.96428571,0.0,0.0215827338129,0.380999635476,0.0,0.686567159055,0.0,0.6,0.5
830,4719.6,2678.98320972,0.0201876050932,0.0,1367.0,-0.269444444444,0.483029760937,0.0,0.796610169492,0.0,0.0,676.0,0.222312637612,0.0,-0.6,0.0,-0.1,0.0,1.0,0.104160877882,0.0,12.0,352.0,4.40380395026,0.2,0.624345548921,0.340556783642,0.0343818580834,0.512695320326,0.0,10.0,0.1,-1.0,236.777777778,0.0,0.5,0.0087783467447,0.224787620798,0.3,0.408689248594,0.0,1.0,0.203389830508
877,9869.0,3052.85340357,0.0250286407768,0.0,461.0,-0.261666666667,0.449731182796,0.0,0.772727272727,0.0,0.0,883.0,0.0250022364785,1.0,-0.4,0.0,-0.125,1.0,1.0,0.187854349951,0.0,8.0,269.0,4.68329718004,0.5,0.70119521633,0.431550802139,0.0368763557484,0.599712630526,0.0,8.0,0.1,-1.0,197.333333333,0.0,0.0,0.0108459869848,0.0250022878839,0.0,0.521929823417,0.0,1.0,0.227272727273
2100,5936.22955806,3912.09583411,0.318976725337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,783.0,0.0286930299489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.233333333333,0.0,0.0,0.0,0.595123771174,1.0,7.0,0.0,-1.0,178.857142857,2478.21273618,0.272916666667,0.0,0.0286185370995,0.733333333333,0.0,0.0,0.0,0.0
2000,4861.26934524,3356.36124441,0.685458007449,0.0,910.0,-0.429071134627,0.457002103358,0.0,0.495327102804,0.0,0.0,379.0,0.0334156913222,0.0,-1.0,1.0,-0.05,0.0,0.0,-0.0165703952356,0.0,6.0,665.0,4.46813186813,0.2,0.732075470317,0.42924997958,0.0582417582418,0.0333529254082,26.0,6.0,0.05,217.0,315.666666667,1180.42857143,0.5,0.0593406593407,0.0337660372356,0.3,0.532110091133,0.0,1.0,0.504672897196
3100,7378.16608594,4020.21934469,0.746252732821,0.0,436.0,-0.338425925926,0.485752688172,0.0,0.739130434783,0.0,1.0,581.0,0.167861965681,0.0,-0.7,0.0,-0.125,0.0,21.0,0.142562724014,0.0,24.0,257.0,4.77064220183,0.5,0.705426353855,0.422549019608,0.0389908256881,0.0285745643562,1.0,7.0,0.1,-1.0,116.918,0.0,0.0,0.0137614678899,0.028590349154,0.0,0.549878344161,1.0,0.733333333333,0.260869565217
1400,3390.93633259,1993.77583633,0.0250008730237,0.0,519.0,-0.453273809524,0.485505565863,0.0,0.6,0.0,0.0,503.0,0.0250012415043,1.0,-1.0,0.0,-0.125,0.0,1.0,0.0377009894867,1.0,10.0,18.0,4.72061657033,0.075,0.668941977239,0.401262626263,0.0346820809249,0.0253066479486,1.0,8.0,0.05,-1.0,202.714285714,0.0,0.275,0.0231213872832,0.272461629303,0.425,0.497087377676,1.0,1.0,0.4
2900,5023.65060241,2245.82974854,0.0400149300766,0.0,644.0,-0.2975,0.43538961039,0.0,0.814814814815,0.0,0.0,400.0,0.0400229708627,0.0,-0.4,0.0,-0.1,1.0,11.0,0.190463374345,0.0,8.0,668.0,4.45807453416,0.5,0.674796746139,0.405686737505,0.0341614906832,0.839918796715,0.0,5.0,0.1,217.0,278.0,0.0,0.0,0.00776397515528,0.0400252568538,0.0,0.49265905303,0.0,1.0,0.185185185185
1100,5999.77634529,3624.48628452,0.1322053169,1.0,346.0,-0.436111111111,0.486095238095,0.0,0.7,0.0,0.0,88.0,0.0250010274006,1.0,-0.7,0.0,-0.166666666667,0.0,2.0,0.169095238095,0.0,4.0,335.0,4.37283236994,0.125,0.728205124471,0.470408163265,0.0404624277457,0.0250026030135,0.0,8.0,0.1,-1.0,31.875,1630.4,0.125,0.0173410404624,0.529066960695,0.375,0.56176470423,0.0,1.0,0.3
2000,3517.72714613,2750.72890056,0.0203390546581,0.0,1834.0,-0.237833333333,0.456700218973,0.0,0.754901960784,0.0,0.0,1300.0,0.0200013278232,0.0,-0.5,0.0,-0.025,1.0,35.0,0.143381239972,0.0,33.0,367.0,4.59541984733,0.5,0.574468084617,0.345575982459,0.0419847328244,0.718799522425,0.0,10.0,0.05,-1.0,295.3,1944.35714286,0.0,0.0136314067612,0.220859793184,0.0,0.424379232266,0.0,1.0,0.245098039216
946,5477.68706785,3907.33868315,0.0501006147149,0.0,352.0,-0.391666666667,0.430214131107,0.0,0.863636363636,1.0,0.0,86.0,0.799756760304,0.0,-0.8,0.0,-0.125,1.0,1.0,0.145071892393,0.0,5.0,192.0,4.43465909091,0.0,0.740384611825,0.37036910458,0.0539772727273,0.0500007028236,1.0,4.0,0.0333333333333,-1.0,21.3975,3268.54608951,0.5,0.00852272727273,0.050046716077,0.5,0.569800568177,0.0,1.0,0.136363636364
1100,3586.5520179,2507.16924362,0.0400010292895,0.0,500.0,-0.20625,0.281034482759,0.0,0.636363636364,0.0,0.0,550.0,0.0400019902614,1.0,-0.5,0.0,-0.1,1.0,1.0,0.0370689655172,0.0,21.0,234.0,4.96,0.5,0.664576800425,0.271428571429,0.014,0.239221723,0.0,5.0,0.05,-1.0,215.2,1662.22222222,0.0,0.008,0.0400974589423,0.0,0.543209875425,0.0,0.8,0.363636363636
390,3262.2205751,1887.45720548,0.0222224103945,1.0,595.0,-0.211111111111,0.415250721501,0.0,0.848484848485,0.0,0.0,143.0,0.0222222801261,1.0,-0.4,0.0,-0.125,0.0,1.0,0.185253635254,0.0,14.0,517.0,5.15630252101,0.0454545454545,0.682451251581,0.379062306741,0.0470588235294,0.022223189124,1.0,9.0,0.136363636364,4.0,84.2222222222,1224.4893617,0.136363636364,0.00840336134454,0.0222222879977,0.454545454545,0.506779660158,0.0,0.8,0.151515151515
2400,7032.6175,2962.35988746,0.200017423432,0.0,951.0,-0.188888888889,0.431066943567,0.0,0.807692307692,1.0,0.0,238.0,0.533385848338,0.0,-0.3,0.0,-0.00833333333333,1.0,11.0,0.188274930775,0.0,33.0,45.0,4.85699263933,0.5,0.711304346589,0.381934137291,0.0441640378549,0.0333337382303,0.0,6.0,0.1,-1.0,74.8333333333,889.333333333,0.0,0.0105152471083,0.0333367426274,0.0,0.51518438122,0.0,1.0,0.192307692308
5000,4161.84710018,2472.74322609,0.0250316984257,0.0,299.0,-0.397777777778,0.456338383838,1.0,0.642857142857,0.0,0.0,708.0,0.0252198073369,1.0,-1.0,0.0,-0.155555555556,0.0,1.0,0.0998737373737,0.0,2.0,127.0,4.85284280936,0.5,0.764331205323,0.442929292929,0.0301003344482,0.206700343168,0.0,8.0,0.1,-1.0,258.428571429,0.0,0.0,0.0167224080268,0.0250066508156,0.0,0.556313991275,0.0,1.0,0.357142857143
868,5513.4708927,2652.58874121,0.0222698762175,1.0,318.0,-0.4,0.353607503608,0.0,0.785714285714,0.0,0.0,1100.0,0.13348434306,0.0,-0.4,0.0,-0.4,0.0,3.0,0.122510822511,0.0,11.0,223.0,4.71383647799,0.5,0.799999995789,0.286157024793,0.0345911949686,0.133199679566,1.0,9.0,0.1,-1.0,264.94875,0.0,0.0,0.00943396226415,0.577627128764,0.0,0.62057877614,0.0,0.5,0.214285714286
1200,3659.90264026,2489.43396574,0.0200844712025,0.0,437.0,-0.147222222222,0.46851010101,0.0,0.869565217391,0.0,0.0,588.0,0.0200072528455,0.0,-0.166666666667,1.0,-0.125,0.0,2.0,0.167904040404,0.0,6.0,56.0,4.62242562929,0.5,0.720647770362,0.321439393939,0.045766590389,0.235433369951,1.0,10.0,0.05,-1.0,272.0,923.2,0.0,0.00686498855835,0.704474234917,0.0,0.537383176315,0.0,0.7,0.130434782609
1400,6891.97717666,4596.6941434,0.604633451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.309633771158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,0.0,0.35,0.0,0.0,0.0,0.0285724263629,1.0,7.0,0.0,-1.0,251.431666667,0.0,0.25,0.0,0.0285879475755,0.85,0.0,0.0,0.0,0.0
277,7419.52173913,1929.43704135,0.0200170066445,0.0,381.0,-0.127083333333,0.486846784168,0.0,0.818181818182,1.0,0.0,1100.0,0.715326196754,0.0,-0.166666666667,1.0,-0.05,0.0,1.0,0.186315321583,0.0,8.0,546.0,4.54855643045,0.5,0.753246749986,0.318064574315,0.0472440944882,0.0200011692169,0.0,10.0,0.0625,4.0,358.833333333,0.0,0.0,0.010498687664,0.0200097450296,0.0,0.566037734323,0.0,0.8,0.181818181818
13100,8683.20235546,5580.58508586,0.474593455408,0.0,1155.0,-0.297827380952,0.467889384921,0.0,0.493670886076,0.0,0.0,1500.0,0.0222721133076,0.0,-1.0,1.0,-0.05,0.0,16.0,0.0292403950216,0.0,39.0,308.0,4.77922077922,0.0,0.695987653247,0.400865245865,0.0337662337662,0.458658518999,1.0,9.0,0.1,-1.0,248.908888889,2908.16232128,0.2,0.034632034632,0.0222464193298,0.5,0.483695651736,0.0,1.0,0.506329113924
783,7964.5049505,4416.21614271,0.910897687694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0222257027247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.5,0.0,0.0,0.0,0.0222343346214,1.0,9.0,0.0,-1.0,203.444444444,852.0,0.5,0.0,0.0224048553981,1.0,0.0,0.0,0.0,0.0
828,4255.27681661,2579.87337528,0.0201728345342,0.0,103.0,0.0,0.481481481481,0.0,1.0,0.0,0.0,349.0,0.470636952153,1.0,0.0,0.0,0.0,1.0,0.0,0.227777777778,0.0,7.0,486.0,4.82524271845,0.125,0.90624998584,0.443333333333,0.0485436893204,0.0202454732975,0.0,10.0,0.166666666667,4.0,132.3,1011.1,0.125,0.0,0.0200203365975,0.375,0.766990283816,0.0,0.8,0.0
1400,5988.38167939,4256.86402187,0.317650682239,0.0,300.0,-0.1,0.550595238095,0.0,0.875,0.0,0.0,88.0,0.0286595296273,0.0,-0.1,0.0,-0.1,1.0,1.0,0.276785714286,0.0,1.0,290.0,5.12,0.0,0.740740736821,0.463520408163,0.0466666666667,0.0285820272434,0.0,7.0,0.2,-1.0,30.5714285714,3247.51691729,0.5,0.00666666666667,0.596534930109,0.5,0.591065290065,0.0,1.0,0.125
